len,packet_id,flags,ttl,protocol,checksum,source_port,destination_port,test
44,21551,0,41,6,31294,44603,1045,1
44,48025,0,54,6,1492,44603,3017,1
44,45512,0,54,6,4005,44603,2222,1
44,33048,0,51,6,17237,44603,6001,1
44,43132,0,43,6,9201,44603,5100,1
44,40739,0,37,6,13130,44603,1271,1
44,21368,0,38,6,32245,44603,44443,1
44,55574,0,45,6,61782,44603,10012,1
44,3162,0,51,6,47123,44603,16001,1
44,54314,0,59,6,59458,44603,987,1
44,32484,0,51,6,17801,44603,163,1
44,40089,0,56,6,8916,44603,1113,1
44,17144,0,44,6,34933,44603,5033,1
44,52924,0,55,6,61872,44603,902,1
44,37820,0,38,6,15793,44603,515,1
44,29943,0,59,6,18294,44603,16992,1
44,38861,0,45,6,12960,44603,5718,1
44,35346,0,56,6,13659,44603,8001,1
44,22083,0,56,6,26922,44603,7911,1
40,796,0,38,6,52821,8400,44603,1
40,4729,0,38,6,48888,1036,44603,1
40,54477,0,38,6,64675,8031,44603,1
40,12849,0,38,6,40768,9101,44603,1
44,271,0,38,6,53342,44603,30718,1
44,54978,0,48,6,61610,44603,4998,1
44,35141,0,46,6,16424,44603,1503,1
40,58759,0,38,6,60393,1594,44603,1
40,53198,0,38,6,419,6543,44603,1
40,37907,0,38,6,15710,6346,44603,1
40,4878,0,38,6,48739,1022,44603,1
40,26760,0,38,6,26857,24,44603,1
40,3133,0,38,6,50484,555,44603,1
40,48844,0,38,6,4773,9998,44603,1
40,57284,0,38,6,61868,1164,44603,1
40,42353,0,38,6,11264,7000,44603,1
40,43902,0,38,6,9715,50001,44603,1
40,30456,0,38,6,23161,5000,44603,1
40,16756,0,38,6,36861,1201,44603,1
40,22697,0,38,6,30920,2033,44603,1
40,7526,0,38,6,46091,10000,44603,1
40,8962,0,38,6,44655,8701,44603,1
40,5947,0,38,6,47670,3580,44603,1
40,45178,0,38,6,8439,1900,44603,1
40,37039,0,38,6,16578,3030,44603,1
40,40350,0,38,6,13267,50500,44603,1
40,20124,0,38,6,33493,11110,44603,1
40,23870,0,38,6,29747,27356,44603,1
40,33086,0,38,6,20531,4001,44603,1
40,4431,0,38,6,49186,1073,44603,1
40,27855,0,38,6,25762,2111,44603,1
44,9793,0,55,6,39468,44603,19,1
44,26945,0,37,6,26924,44603,9500,1
44,15722,0,48,6,35331,44603,9503,1
44,33674,0,59,6,14563,44603,1174,1
44,23729,0,51,6,26556,44603,32772,1
44,21222,0,47,6,30087,44603,1111,1
44,45978,0,53,6,3795,44603,8192,1
44,28660,0,52,6,21369,44603,1433,1
44,56041,0,39,6,62851,44603,1311,1
44,3677,0,59,6,44560,44603,6566,1
44,4300,0,51,6,45985,44603,50389,1
44,29040,0,43,6,23293,44603,9898,1
44,4545,0,53,6,45228,44603,4446,1
44,13437,0,44,6,38640,44603,1027,1
44,29100,0,49,6,21697,44603,2809,1
44,24835,0,57,6,23914,44603,2366,1
44,5248,0,41,6,47597,44603,1334,1
44,26869,0,47,6,24440,44603,4126,1
44,46947,0,49,6,3850,44603,2049,1
44,56357,0,38,6,62791,44603,9535,1
44,64242,0,59,6,49530,44603,2382,1
44,4933,0,57,6,43816,44603,33899,1
44,40058,0,57,6,8691,44603,6006,1
44,64494,0,39,6,54398,44603,5877,1
44,7794,0,54,6,41723,44603,1175,1
44,44610,0,50,6,5931,44603,3880,1
44,13026,0,51,6,37259,44603,2035,1
44,58793,0,44,6,58819,44603,1063,1
44,31782,0,41,6,21063,44603,5859,1
44,12556,0,57,6,36193,44603,2179,1
44,10780,0,45,6,41041,44603,10024,1
44,37134,0,52,6,12895,44603,42,1
44,12811,0,47,6,38498,44603,1259,1
44,35783,0,54,6,13734,44603,3351,1
44,64904,0,42,6,53220,44603,56738,1
44,6708,0,48,6,44345,44603,3814,1
44,62535,0,54,6,52517,44603,548,1
44,12227,0,50,6,38314,44603,34573,1
44,29110,0,55,6,20151,44604,3000,1
44,1228,0,53,6,48545,44604,10002,1
44,23545,0,51,6,26740,44604,2000,1
44,26315,0,47,6,24994,44604,49176,1
44,29573,0,56,6,19432,44604,7070,1
44,59430,0,37,6,59974,44604,1061,1
44,47581,0,59,6,656,44604,6547,1
44,35657,0,59,6,12580,44604,1051,1
44,45604,0,46,6,5961,44604,9001,1
44,16301,0,38,6,37312,44604,5560,1
44,28614,0,56,6,20391,44604,1169,1
44,53347,0,37,6,522,44604,89,1
44,19068,0,55,6,30193,44604,4000,1
44,34787,0,40,6,18314,44604,7435,1
44,64160,0,47,6,52684,44604,1114,1
44,32212,0,41,6,20633,44604,161,1
44,47510,0,51,6,2775,44604,49154,1
44,12136,0,42,6,40453,44604,563,1
44,4142,0,38,6,49471,44604,9917,1
44,40003,0,58,6,8490,44604,4321,1
44,62627,0,44,6,54985,44604,2910,1
44,15831,0,39,6,37526,44604,1048,1
44,41281,0,53,6,8492,44604,8651,1
44,30914,0,39,6,22443,44604,1050,1
44,13653,0,55,6,35608,44604,9099,1
44,3990,0,53,6,45783,44604,8194,1
44,55327,0,37,6,64077,44604,7025,1
44,57817,0,52,6,57747,44604,9200,1
44,56886,0,54,6,58166,44604,9944,1
44,14851,0,48,6,36202,44604,5298,1
44,59872,0,48,6,56716,44604,1042,1
44,28382,0,54,6,21135,44604,5666,1
44,18493,0,42,6,34096,44604,55056,1
44,1183,0,58,6,47310,44604,55555,1
44,64794,0,44,6,52818,44604,1122,1
44,18095,0,46,6,33470,44604,3301,1
44,51033,0,48,6,20,44604,3551,1
44,19521,0,54,6,29996,44604,88,1
44,33400,0,49,6,17397,44604,9485,1
44,62708,0,52,6,52856,44604,34571,1
44,36754,0,45,6,15067,44604,48080,1
44,60181,0,41,6,58199,44604,16000,1
44,4111,0,54,6,45406,44604,3784,1
44,52941,0,53,6,62367,44604,5050,1
44,37297,0,51,6,12988,44604,1058,1
44,33314,0,46,6,18251,44604,5555,1
44,36551,0,40,6,16550,44604,2608,1
44,22799,0,55,6,26462,44604,5432,1
44,46820,0,37,6,7049,44604,683,1
44,1229,0,44,6,50848,44604,3971,1
44,55662,0,53,6,59646,44604,3003,1
44,6740,0,44,6,45337,44604,667,1
44,55758,0,58,6,58270,44604,5120,1
44,47524,0,49,6,3273,44604,1580,1
44,10114,0,40,6,42987,44604,497,1
44,43540,0,51,6,6745,44604,3827,1
44,53272,0,51,6,62548,44604,1091,1
44,9067,0,39,6,44290,44604,4125,1
44,6380,0,52,6,43649,44604,5906,1
44,16487,0,37,6,37382,44604,366,1
44,12952,0,41,6,39893,44604,1034,1
44,23990,0,47,6,27319,44604,5679,1
44,8493,0,48,6,42560,44604,2251,1
44,40007,0,50,6,10534,44604,711,1
44,53833,0,37,6,36,44604,1494,1
44,65314,0,55,6,49482,44604,1043,1
44,524,0,52,6,49505,44604,2046,1
44,657,0,59,6,47580,44604,9876,1
44,42617,0,44,6,9460,44604,646,1
44,54980,0,37,6,64424,44604,17988,1
44,35508,0,37,6,18361,44604,9000,1
44,16397,0,58,6,32096,44604,8088,1
44,35094,0,44,6,16983,44604,6580,1
44,40440,0,48,6,10613,44604,2103,1
44,10501,0,38,6,43112,44604,8181,1
44,5929,0,48,6,45124,44604,7938,1
44,30464,0,54,6,19053,44604,19283,1
44,8387,0,42,6,44202,44604,32783,1
44,16574,0,44,6,35503,44604,1030,1
44,4011,0,42,6,48578,44604,8873,1
44,43824,0,55,6,5437,44604,34573,1
44,6396,0,47,6,44913,44604,1126,1
44,43847,0,59,6,4390,44604,548,1
44,50592,0,39,6,2765,44604,3814,1
44,62016,0,53,6,53292,44604,56738,1
44,9292,0,50,6,41249,44604,3351,1
44,19537,0,44,6,32540,44604,1259,1
44,42328,0,39,6,11029,44604,42,1
44,16012,0,52,6,34017,44604,10024,1
44,4902,0,57,6,43847,44604,2179,1
44,22751,0,59,6,25486,44604,5859,1
44,11377,0,55,6,37884,44604,1063,1
44,47705,0,56,6,1300,44604,2035,1
44,5094,0,38,6,48519,44604,3880,1
44,7056,0,49,6,43741,44604,1175,1
44,36958,0,38,6,16655,44604,5877,1
44,25940,0,42,6,26649,44604,6006,1
44,40718,0,40,6,12383,44604,33899,1
44,44765,0,52,6,5264,44604,2382,1
44,35835,0,42,6,16754,44604,9535,1
44,55341,0,56,6,59199,44604,2049,1
44,26263,0,48,6,24790,44604,3283,1
44,22442,0,42,6,30147,44604,1117,1
44,26555,0,56,6,22450,44604,1035,1
44,17767,0,48,6,33286,44604,9011,1
44,9366,0,58,6,39127,44604,3367,1
44,29541,0,48,6,21512,44604,5925,1
44,19893,0,50,6,30648,44604,2301,1
44,60265,0,57,6,54019,44604,1096,1
44,44000,0,49,6,6797,44604,21571,1
44,55412,0,52,6,60152,44604,7778,1
44,6676,0,39,6,46681,44604,34572,1
44,48787,0,46,6,2778,44604,2042,1
44,10251,0,57,6,38498,44604,2601,1
44,53311,0,59,6,60461,44604,1056,1
44,35854,0,52,6,14175,44604,2009,1
44,29081,0,55,6,20180,44604,4444,1
44,36160,0,46,6,15405,44604,5962,1
44,9036,0,43,6,43297,44604,8899,1
44,33118,0,49,6,17679,44604,18988,1
44,35417,0,51,6,14868,44604,691,1
44,6132,0,39,6,47225,44604,82,1
44,61194,0,42,6,56930,44604,32776,1
44,40365,0,45,6,11456,44604,9100,1
44,33372,0,49,6,17425,44604,593,1
44,11938,0,55,6,37323,44604,5051,1
44,36827,0,43,6,15506,44604,9071,1
44,39010,0,53,6,10763,44604,7676,1
44,25721,0,42,6,26868,44604,1108,1
44,18090,0,53,6,31683,44604,1272,1
44,3177,0,51,6,47108,44604,306,1
44,17228,0,48,6,33825,44604,4005,1
44,59790,0,44,6,57822,44604,5989,1
44,46433,0,50,6,4108,44604,4242,1
44,9946,0,58,6,38547,44604,2021,1
44,63872,0,49,6,52460,44604,5862,1
44,28908,0,45,6,22913,44604,63331,1
44,50944,0,37,6,2925,44604,1086,1
44,22011,0,44,6,30066,44604,2288,1
44,60458,0,41,6,57922,44604,3001,1
44,35954,0,55,6,13307,44604,1021,1
44,60191,0,56,6,54349,44604,2001,1
44,46063,0,39,6,7294,44604,1864,1
44,30558,0,39,6,22799,44604,8500,1
44,23733,0,51,6,26552,44604,981,1
44,64066,0,56,6,50474,44604,10621,1
44,26903,0,44,6,25174,44604,311,1
44,9246,0,56,6,39759,44604,8083,1
44,63557,0,38,6,55591,44604,4126,1
44,43748,0,43,6,8585,44604,1334,1
44,50440,0,55,6,64356,44604,2366,1
44,25157,0,56,6,23848,44604,543,1
44,23854,0,45,6,27967,44604,1998,1
44,25132,0,58,6,23361,44604,2522,1
44,45537,0,42,6,7052,44604,1163,1
44,49485,0,45,6,2336,44604,5002,1
44,33565,0,37,6,20304,44604,19842,1
44,20529,0,51,6,29756,44604,14441,1
44,28842,0,55,6,20419,44604,5902,1
44,3077,0,45,6,48744,44604,1057,1
44,43416,0,58,6,5077,44604,4662,1
44,1816,0,42,6,50773,44604,1040,1
44,28207,0,59,6,20030,44604,1310,1
44,5761,0,53,6,44012,44604,50636,1
44,54582,0,41,6,63798,44604,5009,1
44,21551,0,55,6,27710,44604,7103,1
44,11478,0,55,6,37783,44604,3517,1
44,44800,0,46,6,6765,44604,49160,1
44,36054,0,43,6,16279,44604,8180,1
44,27310,0,47,6,23999,44604,5822,1
44,13838,0,43,6,38495,44604,3404,1
44,55426,0,47,6,61418,44604,3268,1
44,48130,0,45,6,3691,44604,6789,1
44,15148,0,42,6,37441,44604,16080,1
44,20514,0,46,6,31051,44604,1783,1
44,51942,0,55,6,62854,44604,873,1
44,1783,0,57,6,46966,44604,5999,1
44,50778,0,59,6,62994,44604,8084,1
44,51376,0,45,6,445,44604,8045,1
40,38708,0,38,6,14909,3268,44604,1
40,35712,0,38,6,17905,3404,44604,1
40,18587,0,38,6,35030,5822,44604,1
40,7015,0,38,6,46602,8180,44604,1
40,59438,0,38,6,59714,49160,44604,1
40,65455,0,38,6,53697,3517,44604,1
40,45857,0,38,6,7760,7103,44604,1
40,29307,0,38,6,24310,5009,44604,1
40,64273,0,38,6,54879,50636,44604,1
40,40780,0,38,6,12837,8045,44604,1
40,34472,0,38,6,19145,8084,44604,1
40,23414,0,38,6,30203,5999,44604,1
40,25336,0,38,6,28281,873,44604,1
40,51948,0,38,6,1669,1783,44604,1
40,63503,0,38,6,55649,16080,44604,1
40,42197,0,38,6,11420,6789,44604,1
44,16164,0,49,6,34633,44604,631,1
44,40916,0,53,6,8857,44604,50300,1
44,55392,0,55,6,59404,44604,3370,1
44,54383,0,37,6,65021,44604,1154,1
44,62299,0,40,6,56337,44604,99,1
44,10836,0,45,6,40985,44604,2105,1
44,46362,0,57,6,2387,44604,5500,1
44,4446,0,50,6,46095,44604,514,1
44,15021,0,56,6,33984,44604,1935,1
44,45245,0,39,6,8112,44604,5431,1
44,41449,0,45,6,10372,44604,259,1
44,46658,0,41,6,6187,44604,465,1
44,15877,0,38,6,37736,44604,2717,1
44,21530,0,49,6,29267,44604,3007,1
44,15683,0,44,6,36394,44604,1089,1
44,33107,0,40,6,19994,44604,1075,1
44,37316,0,39,6,16041,44604,3,1
44,23571,0,50,6,26970,44604,5440,1
44,41083,0,55,6,8178,44604,32769,1
40,33193,0,38,6,20424,631,44604,1
44,23197,0,37,6,30672,44604,8383,1
44,39340,0,40,6,13761,44604,1070,1
44,56427,0,52,6,59137,44604,2809,1
44,1544,0,53,6,48229,44604,2401,1
40,24514,0,38,6,29103,2105,44604,1
40,33800,0,38,6,19817,99,44604,1
40,36636,0,38,6,16981,1154,44604,1
40,8486,0,38,6,45131,3370,44604,1
40,36125,0,38,6,17492,50300,44604,1
40,32109,0,38,6,21508,5440,44604,1
40,39847,0,38,6,13770,3,44604,1
40,44806,0,38,6,8811,1075,44604,1
40,54069,0,38,6,65083,1089,44604,1
40,29338,0,38,6,24279,3007,44604,1
40,33739,0,38,6,19878,2717,44604,1
40,32191,0,38,6,21426,465,44604,1
40,27235,0,38,6,26382,259,44604,1
40,14349,0,38,6,39268,5431,44604,1
40,27732,0,38,6,25885,1935,44604,1
40,26776,0,38,6,26841,514,44604,1
40,55334,0,38,6,63818,5500,44604,1
40,51575,0,38,6,2042,2401,44604,1
40,3386,0,38,6,50231,2809,44604,1
40,64417,0,38,6,54735,1070,44604,1
40,39142,0,38,6,14475,8383,44604,1
40,42730,0,38,6,10887,32769,44604,1
44,13820,0,55,6,35441,44604,62078,1
44,9500,0,46,6,42065,44604,2557,1
44,63698,0,44,6,53914,44604,85,1
44,63812,0,42,6,54312,44604,5030,1
44,15706,0,55,6,33555,44604,1721,1
44,12033,0,37,6,41836,44604,5850,1
44,25764,0,39,6,27593,44604,1192,1
44,27160,0,47,6,24149,44604,720,1
44,61694,0,40,6,56942,44604,6000,1
44,62842,0,42,6,55282,44604,81,1
44,51212,0,51,6,64608,44604,5801,1
44,28974,0,51,6,21311,44604,20221,1
44,24687,0,38,6,28926,44604,10243,1
44,46004,0,55,6,3257,44604,49153,1
44,38661,0,52,6,11368,44604,28201,1
44,13290,0,49,6,37507,44604,6002,1
44,38808,0,53,6,10965,44604,44501,1
44,2434,0,47,6,48875,44604,6969,1
44,3231,0,53,6,46542,44604,1187,1
44,45248,0,59,6,2989,44604,6699,1
44,56831,0,56,6,57709,44604,10215,1
44,51013,0,38,6,2600,44604,8193,1
44,41063,0,50,6,9478,44604,1600,1
44,19136,0,39,6,34221,44604,801,1
44,25256,0,43,6,27077,44604,20,1
44,44886,0,57,6,3863,44604,4567,1
44,11849,0,40,6,41252,44604,27353,1
44,30731,0,54,6,18786,44604,17,1
44,60707,0,51,6,55113,44604,2135,1
44,11064,0,56,6,37941,44604,3323,1
44,56231,0,37,6,63173,44604,9003,1
44,26671,0,49,6,24126,44604,3369,1
44,63436,0,43,6,54432,44604,13783,1
44,23120,0,47,6,28189,44604,20828,1
44,8614,0,44,6,43463,44604,8093,1
44,51517,0,51,6,64303,44604,7496,1
40,6574,0,38,6,47043,85,44604,1
44,6053,0,57,6,42696,44604,1027,1
40,11891,0,38,6,41726,2557,44604,1
40,19550,0,38,6,34067,62078,44604,1
44,16693,0,47,6,34616,44604,4446,1
40,31779,0,38,6,21838,20221,44604,1
40,3878,0,38,6,49739,5801,44604,1
40,27670,0,38,6,25947,81,44604,1
40,6731,0,38,6,46886,6000,44604,1
40,39635,0,38,6,13982,720,44604,1
40,57605,0,38,6,61547,1192,44604,1
40,3455,0,38,6,50162,5850,44604,1
40,4249,0,38,6,49368,1721,44604,1
40,39196,0,38,6,14421,5030,44604,1
40,39500,0,38,6,14117,1027,44604,1
40,64500,0,38,6,54652,7496,44604,1
40,11587,0,38,6,42030,8093,44604,1
40,63008,0,38,6,56144,20828,44604,1
40,17962,0,38,6,35655,13783,44604,1
40,24241,0,38,6,29376,3369,44604,1
40,47917,0,38,6,5700,9003,44604,1
40,24357,0,38,6,29260,3323,44604,1
40,26090,0,38,6,27527,2135,44604,1
40,10767,0,38,6,42850,17,44604,1
40,43845,0,38,6,9772,27353,44604,1
40,40664,0,38,6,12953,4567,44604,1
40,9129,0,38,6,44488,20,44604,1
40,14173,0,38,6,39444,801,44604,1
40,20487,0,38,6,33130,1600,44604,1
40,26799,0,38,6,26818,8193,44604,1
40,7817,0,38,6,45800,10215,44604,1
40,9146,0,38,6,44471,6699,44604,1
40,40694,0,38,6,12923,1187,44604,1
40,48755,0,38,6,4862,6969,44604,1
40,45085,0,38,6,8532,44501,44604,1
40,44067,0,38,6,9550,6002,44604,1
40,36,0,38,6,53581,28201,44604,1
40,24142,0,38,6,29475,49153,44604,1
40,19781,0,38,6,33836,10243,44604,1
40,26446,0,38,6,27171,4446,44604,1
44,29287,0,46,6,22278,44604,9898,1
44,33274,0,39,6,20083,44604,50389,1
44,23467,0,57,6,25282,44604,6566,1
40,55362,0,38,6,63790,6566,44604,1
40,15553,0,38,6,38064,50389,44604,1
40,31887,0,38,6,21730,9898,44604,1
44,42726,0,50,6,7815,44604,1311,1
40,41946,0,38,6,11671,1311,44604,1
44,39684,0,49,6,11113,44604,1433,1
44,53664,0,43,6,64204,44604,8192,1
44,50992,0,55,6,63804,44604,1111,1
44,28826,0,40,6,24275,44604,32772,1
40,52147,0,38,6,1470,1111,44604,1
40,7707,0,38,6,45910,8192,44604,1
40,31156,0,38,6,22461,1433,44604,1
40,22452,0,38,6,31165,32772,44604,1
44,13827,0,51,6,36458,44604,1174,1
44,22768,0,57,6,25981,44604,9503,1
44,45150,0,40,6,7951,44604,9500,1
44,13161,0,47,6,38148,44604,50000,1
44,47702,0,44,6,4375,44604,54328,1
44,24527,0,55,6,24734,44604,8009,1
44,6805,0,44,6,45272,44604,1081,1
44,35250,0,43,6,17083,44604,1065,1
44,17537,0,59,6,30700,44604,1666,1
44,65044,0,54,6,50008,44604,1074,1
44,2498,0,38,6,51115,44604,2043,1
44,36606,0,50,6,13935,44604,32768,1
44,61010,0,37,6,58394,44604,3945,1
44,5729,0,50,6,44812,44604,18101,1
44,17010,0,39,6,36347,44604,5226,1
44,45012,0,59,6,3225,44604,1032,1
40,60983,0,38,6,58169,1174,44604,1
40,29287,0,38,6,24330,1666,44604,1
40,34618,0,38,6,18999,1065,44604,1
40,37702,0,38,6,15915,1081,44604,1
40,10399,0,38,6,43218,8009,44604,1
40,29476,0,38,6,24141,54328,44604,1
40,9648,0,38,6,43969,50000,44604,1
40,1037,0,38,6,52580,9500,44604,1
40,17849,0,38,6,35768,9503,44604,1
40,15710,0,38,6,37907,1032,44604,1
40,26067,0,38,6,27550,5226,44604,1
40,23643,0,38,6,29974,18101,44604,1
40,58557,0,38,6,60595,3945,44604,1
40,11668,0,38,6,41949,32768,44604,1
40,20457,0,38,6,33160,2043,44604,1
40,47423,0,38,6,6194,1074,44604,1
44,53523,0,48,6,63065,44604,32784,1
44,42702,0,55,6,6559,44604,5004,1
44,32497,0,58,6,15996,44604,4003,1
44,62558,0,40,6,56078,44604,5998,1
44,3075,0,38,6,50538,44604,5922,1
44,44359,0,51,6,5926,44604,8089,1
44,39252,0,53,6,10521,44604,6692,1
44,15373,0,46,6,36192,44604,2525,1
44,7142,0,42,6,45447,44604,1121,1
44,27941,0,47,6,23368,44604,1131,1
44,36521,0,54,6,12996,44604,49159,1
44,14849,0,50,6,35692,44604,6004,1
44,14591,0,38,6,39022,44604,3703,1
44,59666,0,41,6,58714,44604,5915,1
44,48847,0,47,6,2462,44604,280,1
44,22955,0,53,6,26818,44604,5987,1
44,35680,0,56,6,13325,44604,30,1
44,26806,0,44,6,25271,44604,783,1
44,55529,0,47,6,61315,44604,8200,1
44,17758,0,47,6,33551,44604,2002,1
40,6481,0,38,6,47136,5922,44604,1
40,20794,0,38,6,32823,5998,44604,1
40,31127,0,38,6,22490,4003,44604,1
40,53447,0,38,6,170,5004,44604,1
40,46925,0,38,6,6692,32784,44604,1
40,59283,0,38,6,59869,5987,44604,1
40,25399,0,38,6,28218,280,44604,1
40,1401,0,38,6,52216,5915,44604,1
40,62186,0,38,6,56966,3703,44604,1
40,33466,0,38,6,20151,6004,44604,1
40,49807,0,38,6,3810,49159,44604,1
40,34534,0,38,6,19083,1131,44604,1
40,32064,0,38,6,21553,1121,44604,1
40,57250,0,38,6,61902,2525,44604,1
40,33209,0,38,6,20408,6692,44604,1
40,39289,0,38,6,14328,8089,44604,1
40,53575,0,38,6,42,2002,44604,1
40,43746,0,38,6,9871,8200,44604,1
40,35487,0,38,6,18130,783,44604,1
40,30866,0,38,6,22751,30,44604,1
44,64723,0,57,6,49561,44604,1149,1
44,14224,0,44,6,37853,44604,1309,1
44,19431,0,41,6,33414,44604,8007,1
44,4855,0,52,6,45174,44604,3801,1
44,2666,0,57,6,46083,44604,10628,1
44,52065,0,52,6,63499,44604,1862,1
44,31535,0,51,6,18750,44604,1914,1
44,57392,0,52,6,58172,44604,5815,1
44,62407,0,39,6,56485,44604,33354,1
44,44749,0,59,6,3488,44604,10566,1
44,63752,0,55,6,51044,44604,1185,1
44,27017,0,49,6,23780,44604,1060,1
44,6516,0,44,6,45561,44604,9050,1
44,11978,0,58,6,36515,44604,5405,1
44,53266,0,54,6,61786,44604,1151,1
44,40885,0,52,6,9144,44604,19,1
44,60282,0,39,6,58610,44604,1054,1
44,32774,0,45,6,19047,44604,1812,1
44,59739,0,46,6,57361,44604,6007,1
44,62653,0,43,6,55215,44604,45100,1
44,14507,0,44,6,37570,44604,2399,1
44,43116,0,38,6,10497,44604,2638,1
44,54313,0,58,6,59715,44604,10001,1
44,59981,0,47,6,56863,44604,800,1
44,41273,0,53,6,8500,44604,49999,1
40,56276,0,38,6,62876,3801,44604,1
40,17465,0,38,6,36152,8007,44604,1
40,10207,0,38,6,43410,1309,44604,1
40,42173,0,38,6,11444,1149,44604,1
44,21517,0,54,6,28000,44604,49156,1
44,8738,0,39,6,44619,44603,1066,1
44,62379,0,47,6,54465,44603,992,1
44,14975,0,52,6,35054,44603,1533,1
44,45663,0,46,6,5902,44603,54045,1
44,12279,0,38,6,41334,44603,1641,1
44,18940,0,45,6,32881,44603,3128,1
44,62069,0,38,6,57079,44603,3986,1
44,33500,0,57,6,15249,44603,1147,1
44,41640,0,55,6,7621,44603,1100,1
44,59336,0,49,6,56996,44603,9594,1
44,65054,0,38,6,54094,44603,6009,1
40,64474,0,38,6,54678,1060,44604,1
40,54779,0,38,6,64373,1185,44604,1
40,2178,0,38,6,51439,10566,44604,1
40,42196,0,38,6,11421,33354,44604,1
40,19418,0,38,6,34199,5815,44604,1
40,40234,0,38,6,13383,1914,44604,1
40,8333,0,38,6,45284,1862,44604,1
40,61842,0,38,6,57310,10628,44604,1
40,19939,0,38,6,33678,49999,44604,1
40,63008,0,38,6,56144,800,44604,1
40,13490,0,38,6,40127,10001,44604,1
40,33540,0,38,6,20077,2638,44604,1
40,1443,0,38,6,52174,2399,44604,1
60,2086,2,64,6,28471,39950,23000,1
48,46876,0,38,6,6733,23000,39950,1
40,2087,2,64,6,28490,39950,23000,1
121,2088,2,64,6,28408,39950,23000,1
40,16601,0,38,6,37016,23000,39950,1
321,30933,0,38,6,22403,23000,39950,1
40,2089,2,64,6,28488,39950,23000,1
40,2090,2,64,6,28487,39950,23000,1
40,63301,0,38,6,55851,23000,39950,1
40,2091,2,64,6,28486,39950,23000,1
40,2523,0,38,6,51094,23000,39950,1
40,17104,0,38,6,36513,10566,44603,1
40,31899,0,38,6,21718,33354,44603,1
40,40679,0,38,6,12938,49156,44603,1
40,15024,0,38,6,38593,49999,44603,1
40,34402,0,38,6,19215,800,44603,1
40,46264,0,38,6,7353,10001,44603,1
40,25793,0,38,6,27824,2638,44603,1
40,56971,0,38,6,62181,2399,44603,1
40,11938,0,38,6,41679,45100,44603,1
40,43943,0,38,6,9674,6007,44603,1
40,34117,0,38,6,19500,1812,44603,1
40,31697,0,38,6,21920,1054,44603,1
40,41974,0,38,6,11643,19,44603,1
40,50811,0,38,6,2806,1151,44603,1
40,40288,0,38,6,13329,5405,44603,1
40,9583,0,38,6,44034,9050,44603,1
40,32154,0,38,6,21463,1060,44603,1
40,38151,0,38,6,15466,1185,44603,1
40,16025,0,38,6,37592,280,44603,1
40,34452,0,38,6,19165,5815,44603,1
40,29968,0,38,6,23649,1914,44603,1
40,14402,0,38,6,39215,1862,44603,1
40,27232,0,38,6,26385,10628,44603,1
40,34361,0,38,6,19256,3801,44603,1
40,2695,0,38,6,50922,8007,44603,1
40,57494,0,38,6,61658,1309,44603,1
40,54370,0,38,6,64782,1149,44603,1
40,57858,0,38,6,61294,2002,44603,1
40,11730,0,38,6,41887,8200,44603,1
40,271,0,38,6,53346,783,44603,1
40,41974,0,38,6,11643,30,44603,1
40,43158,0,38,6,10459,5987,44603,1
40,36730,0,38,6,16887,5915,44603,1
40,1588,0,38,6,52029,3703,44603,1
40,38980,0,38,6,14637,6004,44603,1
40,40309,0,38,6,13308,49159,44603,1
40,23812,0,38,6,29805,1131,44603,1
40,5457,0,38,6,48160,1121,44603,1
40,29556,0,38,6,24061,2525,44603,1
40,44869,0,38,6,8748,6692,44603,1
40,56690,0,38,6,62462,8089,44603,1
40,32042,0,38,6,21575,5922,44603,1
40,39397,0,38,6,14220,3000,44603,1
40,14630,0,38,6,38987,2043,44603,1
40,44443,0,38,6,9174,1074,44603,1
40,57220,0,38,6,61932,1666,44603,1
40,6934,0,38,6,46683,1065,44603,1
40,32973,0,38,6,20644,1081,44603,1
40,55755,0,38,6,63397,8009,44603,1
40,16989,0,38,6,36628,54328,44603,1
40,15784,0,38,6,37833,50000,44603,1
40,30175,0,38,6,23442,5998,44603,1
40,45349,0,38,6,8268,4003,44603,1
40,8604,0,38,6,45013,5004,44603,1
40,20493,0,38,6,33124,32784,44603,1
40,19818,0,38,6,33799,1032,44603,1
40,23871,0,38,6,29746,5226,44603,1
40,29506,0,38,6,24111,18101,44603,1
40,56514,0,38,6,62638,3945,44603,1
40,46132,0,38,6,7485,32768,44603,1
40,46526,0,38,6,7091,20828,44603,1
40,2246,0,38,6,51371,9500,44603,1
40,18201,0,38,6,35416,9503,44603,1
40,32271,0,38,6,21346,1174,44603,1
40,45529,0,38,6,8088,32772,44603,1
40,7553,0,38,6,46064,1111,44603,1
40,6470,0,38,6,47147,8192,44603,1
40,268,0,38,6,53349,1433,44603,1
40,56249,0,38,6,62903,1311,44603,1
40,53452,0,38,6,165,6566,44603,1
40,38048,0,38,6,15569,50389,44603,1
40,23321,0,38,6,30296,9898,44603,1
40,4666,0,38,6,48951,4446,44603,1
40,55443,0,38,6,63709,1027,44603,1
40,49080,0,38,6,4537,7496,44603,1
40,8871,0,38,6,44746,8093,44603,1
40,6091,0,38,6,47526,1600,44603,1
40,34190,0,38,6,19427,13783,44603,1
40,50933,0,38,6,2684,3369,44603,1
40,58452,0,38,6,60700,9003,44603,1
