len,packet_id,flags,ttl,protocol,checksum,source_port,destination_port,test
44,54156,0,46,6,62944,50969,2251,0
44,61430,0,47,6,55414,50969,1095,0
44,31744,0,57,6,17005,50969,2009,0
44,27080,0,47,6,24229,50969,1300,0
44,57917,0,46,6,59183,50969,1068,0
44,56618,0,58,6,57410,50969,5051,0
44,9509,0,51,6,40776,50969,8042,0
44,57272,0,47,6,59572,50969,1900,0
44,60677,0,49,6,55655,50969,1914,0
44,52686,0,53,6,62622,50969,6502,0
44,36843,0,39,6,16514,50969,1154,0
44,35663,0,56,6,13342,50969,3801,0
44,17144,0,54,6,32373,50969,5100,0
44,16055,0,52,6,33974,50969,4004,0
44,21840,0,49,6,28957,50969,5730,0
44,28448,0,56,6,20557,50969,27715,0
44,32914,0,47,6,18395,50969,9595,0
44,1522,0,39,6,51835,50969,9,0
44,21958,0,55,6,27303,50969,2725,0
44,13547,0,55,6,35714,50969,4224,0
44,10525,0,47,6,40784,50969,1058,0
44,40589,0,56,6,8416,50969,1007,0
44,8969,0,51,6,41316,50969,1501,0
44,31474,0,56,6,17531,50969,2121,0
44,50494,0,59,6,63278,50969,1038,0
44,50490,0,56,6,64050,50969,4449,0
44,3480,0,54,6,46037,50969,8333,0
44,49802,0,50,6,739,50969,1069,0
44,8550,0,53,6,41223,50969,1352,0
44,26846,0,41,6,25999,50969,4445,0
44,51487,0,46,6,78,50969,1111,0
44,44867,0,57,6,3882,50969,15742,0
44,2904,0,54,6,46613,50969,9877,0
44,43075,0,41,6,9770,50969,5004,0
44,31806,0,49,6,18991,50969,636,0
44,6481,0,54,6,43036,50969,2107,0
44,38346,0,37,6,15523,50969,49153,0
44,37338,0,39,6,16019,50969,4001,0
44,54619,0,47,6,62225,50969,49163,0
44,63316,0,51,6,52504,50969,255,0
44,2920,0,59,6,45317,50969,27355,0
40,12108,0,38,6,41509,53,50968,0
40,0,2,64,6,30577,50968,53,0
44,9436,0,49,6,41361,50969,427,0
44,44043,0,38,6,9570,50969,3301,0
44,53102,0,44,6,64510,50969,1864,0
44,37059,0,47,6,14250,50969,5989,0
44,19799,0,50,6,30742,50969,992,0
44,47173,0,39,6,6184,50969,9010,0
44,6022,0,57,6,42727,50969,2260,0
44,26420,0,39,6,26937,50969,5200,0
44,54179,0,45,6,63177,50969,389,0
44,43618,0,49,6,7179,50969,5862,0
44,65070,0,48,6,51518,50969,1594,0
44,42517,0,38,6,11096,50969,3766,0
44,474,0,55,6,48787,50969,5901,0
44,64540,0,54,6,50512,50969,2190,0
44,13975,0,55,6,35286,50969,1175,0
44,30437,0,57,6,18312,50969,2522,0
44,60302,0,53,6,55006,50969,1061,0
44,4527,0,41,6,48318,50969,4125,0
44,10188,0,53,6,39585,50969,2381,0
44,17212,0,53,6,32561,50969,911,0
44,65150,0,39,6,53742,50969,6389,0
44,34793,0,42,6,17796,50969,280,0
44,15392,0,46,6,36173,50969,3914,0
44,59772,0,42,6,58352,50969,5222,0
44,14644,0,43,6,37689,50969,1113,0
44,31793,0,54,6,17724,50969,777,0
44,53247,0,42,6,64877,50969,6969,0
44,64536,0,40,6,54100,50969,1029,0
44,28400,0,41,6,24445,50969,61900,0
44,19905,0,57,6,28844,50969,5907,0
44,254,0,59,6,47983,50969,49999,0
44,51582,0,56,6,62958,50969,2382,0
44,41222,0,45,6,10599,50969,7100,0
44,24307,0,48,6,26746,50969,8084,0
44,53407,0,55,6,61389,50969,1169,0
44,42243,0,37,6,11626,50969,6668,0
44,28586,0,51,6,21699,50969,1023,0
44,57749,0,54,6,57303,50969,2875,0
44,12637,0,44,6,39440,50969,5962,0
44,57560,0,55,6,57236,50969,3689,0
44,14257,0,47,6,37052,50969,14238,0
44,30910,0,53,6,18863,50969,2030,0
44,16738,0,54,6,32779,50969,9594,0
44,6361,0,39,6,46996,50969,1328,0
44,11984,0,40,6,41117,50969,212,0
44,20563,0,48,6,30490,50969,5269,0
44,22915,0,37,6,30954,50969,5666,0
44,20391,0,56,6,28614,50969,1087,0
44,36967,0,47,6,14342,50969,691,0
44,57729,0,42,6,60395,50969,6689,0
44,37345,0,57,6,11404,50969,1053,0
44,18256,0,50,6,32285,50969,5678,0
44,2277,0,48,6,48776,50969,425,0
44,8653,0,37,6,45216,50969,5718,0
44,20616,0,42,6,31973,50969,1839,0
44,14070,0,42,6,38519,50969,30,0
44,37570,0,49,6,13227,50969,2106,0
44,29074,0,48,6,21979,50969,3580,0
44,27195,0,52,6,22834,50969,2008,0
44,20099,0,37,6,33770,50969,3659,0
44,962,0,54,6,48555,50969,1093,0
44,4769,0,52,6,45260,50969,49158,0
44,21787,0,53,6,27986,50969,1533,0
44,23320,0,56,6,25685,50969,10003,0
44,48421,0,57,6,328,50969,2607,0
44,32695,0,44,6,19382,50969,3,0
44,7989,0,45,6,43832,50969,3784,0
44,16444,0,54,6,33073,50969,1117,0
44,46250,0,53,6,3523,50969,3404,0
44,21361,0,54,6,28156,50969,58080,0
44,38274,0,57,6,10475,50969,9485,0
44,9487,0,48,6,41566,50969,3128,0
44,30742,0,37,6,23127,50969,50389,0
44,27539,0,45,6,24282,50969,9666,0
44,60214,0,58,6,53814,50969,6699,0
44,23552,0,51,6,26733,50969,16992,0
44,3149,0,39,6,50208,50969,2366,0
44,31338,0,38,6,22275,50969,4005,0
44,10586,0,42,6,42003,50969,13722,0
44,42666,0,49,6,8131,50969,6002,0
44,54631,0,40,6,64005,50969,4567,0
44,26900,0,50,6,23641,50969,1311,0
44,23670,0,52,6,26359,50969,3221,0
44,20771,0,40,6,32330,50969,1097,0
44,6760,0,45,6,45061,50969,81,0
44,62954,0,59,6,50818,50969,7019,0
44,48780,0,42,6,3809,50969,3737,0
44,54131,0,48,6,62457,50969,2170,0
44,27296,0,38,6,26317,50969,6129,0
44,8722,0,43,6,43611,50969,9200,0
44,22390,0,51,6,27895,50969,1054,0
44,56205,0,45,6,61151,50969,902,0
44,54742,0,49,6,61590,50969,64623,0
44,24213,0,49,6,26584,50969,898,0
44,56360,0,50,6,59716,50969,9929,0
44,56508,0,53,6,58800,50969,3017,0
44,16005,0,52,6,34024,50969,406,0
44,1225,0,45,6,50596,50969,33899,0
44,43468,0,37,6,10401,50969,50300,0
44,60079,0,55,6,54717,50969,3324,0
44,56010,0,45,6,61346,50969,3052,0
44,57045,0,55,6,57751,50969,340,0
44,24743,0,50,6,25798,50969,1106,0
44,39483,0,53,6,10290,50969,1056,0
44,50189,0,49,6,608,50969,2099,0
44,19724,0,37,6,34145,50969,32774,0
44,33470,0,49,6,17327,50969,3300,0
44,29010,0,54,6,20507,50969,5911,0
44,33543,0,56,6,15462,50969,25734,0
44,53678,0,52,6,61886,50969,12000,0
44,8902,0,56,6,40103,50969,3003,0
44,61153,0,59,6,52619,50969,2301,0
44,59884,0,50,6,56192,50969,5001,0
44,48469,0,47,6,2840,50969,8022,0
44,28165,0,51,6,22120,50969,88,0
44,63777,0,46,6,53323,50969,8001,0
44,31404,0,41,6,21441,50969,1166,0
44,57811,0,52,6,57753,50969,3369,0
44,53944,0,55,6,60852,50969,6106,0
44,59556,0,38,6,59592,50969,1782,0
44,10420,0,57,6,38329,50969,541,0
44,8334,0,51,6,41951,50969,6789,0
44,60493,0,42,6,57631,50969,8300,0
44,12442,0,48,6,38611,50969,1010,0
44,62140,0,48,6,54448,50969,8291,0
44,57055,0,43,6,60813,50969,5987,0
44,50021,0,56,6,64519,50969,50500,0
44,51409,0,57,6,62875,50969,9415,0
44,13997,0,55,6,35264,50969,2047,0
44,51057,0,51,6,64763,50969,49152,0
44,20074,0,46,6,31491,50969,6646,0
44,5097,0,51,6,45188,50969,8009,0
44,26315,0,43,6,26018,50969,2605,0
44,33,0,51,6,50252,50969,35500,0
44,4200,0,44,6,47877,50969,5566,0
44,56691,0,46,6,60409,50969,24800,0
44,59359,0,50,6,56717,50969,1060,0
44,4541,0,40,6,48560,50969,1999,0
44,36636,0,41,6,16209,50969,1187,0
44,11009,0,55,6,38252,50969,65129,0
44,41299,0,41,6,11546,50969,2103,0
44,53449,0,52,6,62115,50969,6881,0
44,699,0,59,6,47538,50969,1112,0
44,8851,0,48,6,42202,50969,3476,0
44,29304,0,51,6,20981,50969,9418,0
44,39710,0,57,6,9039,50969,5959,0
44,6152,0,40,6,46949,50969,7777,0
44,27587,0,44,6,24490,50969,20828,0
44,35959,0,47,6,15350,50969,49400,0
44,63490,0,46,6,53610,50969,32778,0
44,12409,0,43,6,39924,50969,5633,0
44,18997,0,50,6,31544,50969,1164,0
44,15675,0,45,6,36146,50969,6779,0
44,16529,0,43,6,35804,50969,2196,0
44,20933,0,47,6,30376,50969,1088,0
44,39800,0,45,6,12021,50969,5903,0
44,18070,0,38,6,35543,50969,1110,0
44,61631,0,54,6,53421,50969,6156,0
44,30481,0,55,6,18780,50969,6667,0
44,57913,0,42,6,60211,50969,726,0
44,61740,0,56,6,52800,50969,42,0
44,12170,0,58,6,36323,50969,50800,0
44,14976,0,50,6,35565,50969,8081,0
44,8740,0,56,6,40265,50969,1047,0
44,20787,0,56,6,28218,50969,6005,0
44,57901,0,57,6,56383,50969,49155,0
44,15725,0,43,6,36608,50969,1687,0
44,39243,0,49,6,11554,50969,1000,0
44,52332,0,37,6,1537,50969,7007,0
44,37270,0,52,6,12759,50969,1059,0
44,25544,0,39,6,27813,50969,3168,0
44,37334,0,47,6,13975,50969,1137,0
44,54570,0,58,6,59458,50969,800,0
44,23857,0,40,6,29244,50969,9999,0
44,1231,0,58,6,47262,50969,9110,0
44,17670,0,46,6,33895,50969,31337,0
44,2831,0,39,6,50526,50969,16001,0
44,10672,0,40,6,42429,50969,9593,0
44,59028,0,46,6,58072,50969,1556,0
44,53220,0,44,6,64392,50969,4045,0
44,53653,0,40,6,64983,50969,19,0
44,41937,0,40,6,11164,50969,9878,0
44,18635,0,58,6,29858,50969,1050,0
44,47787,0,51,6,2498,50969,543,0
44,63911,0,59,6,49861,50969,19101,0
44,20279,0,55,6,28982,50969,85,0
44,21670,0,50,6,28871,50969,1947,0
44,47290,0,42,6,5299,50969,19315,0
44,62694,0,51,6,53126,50969,8002,0
44,33178,0,59,6,15059,50969,9900,0
44,17286,0,39,6,36071,50969,3527,0
44,36260,0,46,6,15305,50969,8181,0
44,42193,0,45,6,9628,50969,6009,0
44,42234,0,38,6,11379,50969,5802,0
44,19655,0,40,6,33446,50969,4443,0
44,30178,0,57,6,18571,50969,5080,0
44,19692,0,47,6,31617,50969,1141,0
44,18765,0,38,6,34848,50969,24,0
44,8425,0,37,6,45444,50969,5050,0
44,33193,0,37,6,20676,50969,1213,0
44,3360,0,37,6,50509,50969,10215,0
44,49851,0,52,6,178,50969,1310,0
44,14245,0,47,6,37064,50969,37,0
44,15377,0,56,6,33628,50969,5950,0
44,5393,0,48,6,45660,50969,444,0
44,2532,0,55,6,46729,50969,5120,0
44,58490,0,51,6,57330,50969,1046,0
44,1965,0,53,6,47808,50969,1002,0
44,20679,0,49,6,30118,50969,1186,0
44,19823,0,44,6,32254,50969,3828,0
44,65182,0,49,6,51150,50969,8222,0
44,4413,0,51,6,45872,50969,1761,0
44,8510,0,50,6,42031,50969,8600,0
44,37451,0,47,6,13858,50969,8443,0
44,16727,0,52,6,33302,50969,1198,0
44,3192,0,54,6,46325,50969,5810,0
44,58425,0,41,6,59955,50969,1051,0
44,29057,0,50,6,21484,50969,2920,0
44,20963,0,49,6,29834,50969,5225,0
44,17962,0,46,6,33603,50969,16000,0
44,6883,0,44,6,45194,50969,9081,0
44,54337,0,37,6,65067,50969,57797,0
44,38843,0,53,6,10930,50969,5405,0
44,22649,0,56,6,26356,50969,7200,0
44,62240,0,55,6,52556,50969,14000,0
44,50196,0,52,6,65368,50969,2007,0
44,19209,0,51,6,31076,50969,8089,0
44,32092,0,44,6,19985,50969,10024,0
44,24632,0,55,6,24629,50969,2602,0
44,36817,0,41,6,16028,50969,990,0
44,45041,0,44,6,7036,50969,18040,0
44,64937,0,52,6,50627,50969,1074,0
44,31832,0,55,6,17429,50969,7070,0
44,59638,0,53,6,55670,50969,1122,0
44,17247,0,47,6,34062,50969,82,0
44,23211,0,55,6,26050,50969,6000,0
44,42894,0,51,6,7391,50969,7,0
44,17313,0,55,6,31948,50969,787,0
44,42101,0,47,6,9208,50968,524,0
44,7447,0,43,6,44886,50968,6669,0
44,8001,0,51,6,42284,50968,10180,0
44,41775,0,53,6,7998,50968,2033,0
44,2388,0,50,6,48153,50968,3367,0
44,31859,0,46,6,19706,50968,4002,0
44,37509,0,50,6,13032,50968,3871,0
44,9735,0,38,6,43878,50968,1217,0
44,25527,0,49,6,25270,50968,8007,0
44,4570,0,44,6,47507,50968,8701,0
44,20113,0,42,6,32476,50968,10001,0
44,56190,0,54,6,58862,50968,38292,0
44,48870,0,56,6,135,50968,1199,0
44,47621,0,39,6,5736,50968,3322,0
44,48230,0,48,6,2823,50968,1098,0
44,28905,0,57,6,19844,50968,2604,0
44,12568,0,46,6,38997,50968,8031,0
44,22076,0,39,6,31281,50968,6565,0
44,31066,0,48,6,19987,50968,1259,0
44,37822,0,54,6,11695,50968,79,0
44,59457,0,50,6,56619,50968,1717,0
44,49284,0,40,6,3817,50968,1287,0
44,25536,0,54,6,23981,50968,6580,0
44,3464,0,52,6,46565,50968,9011,0
44,24882,0,53,6,24891,50968,2048,0
44,6480,0,47,6,44829,50968,50006,0
44,58596,0,59,6,55176,50968,11111,0
44,42241,0,59,6,5996,50968,50003,0
44,19630,0,39,6,33727,50968,34571,0
44,15563,0,57,6,33186,50968,5631,0
44,26469,0,43,6,25864,50968,2045,0
44,6209,0,55,6,43052,50968,6001,0
44,27936,0,37,6,25933,50968,1102,0
44,6666,0,41,6,46179,50968,6100,0
44,28298,0,54,6,21219,50968,3851,0
44,50556,0,45,6,1265,50968,10628,0
44,35437,0,48,6,15616,50968,9575,0
44,48380,0,45,6,3441,50968,6004,0
44,16158,0,54,6,33359,50968,2968,0
44,47722,0,51,6,2563,50968,2046,0
44,21777,0,56,6,27228,50968,6788,0
44,14515,0,47,6,36794,50969,3871,0
44,20570,0,37,6,33299,50969,4002,0
44,56411,0,47,6,60433,50969,3367,0
44,34635,0,43,6,17698,50969,2033,0
44,44953,0,56,6,4052,50969,10180,0
44,58378,0,39,6,60514,50969,6669,0
44,50188,0,51,6,97,50969,524,0
44,56348,0,44,6,61264,50968,1658,0
44,17973,0,59,6,30264,50968,10629,0
44,62974,0,59,6,50798,50968,1083,0
44,33335,0,48,6,17718,50968,8649,0
44,8146,0,47,6,43163,50968,1045,0
44,46849,0,48,6,4204,50968,1077,0
44,517,0,59,6,47720,50968,1433,0
44,16114,0,49,6,34683,50968,51493,0
44,14788,0,56,6,34217,50968,2020,0
44,18356,0,46,6,33209,50968,2013,0
44,42524,0,39,6,10833,50968,1755,0
44,20862,0,58,6,27631,50968,8651,0
44,34802,0,46,6,16763,50968,2288,0
44,5557,0,51,6,44728,50968,6792,0
44,57901,0,38,6,61247,50968,19801,0
44,22577,0,52,6,27452,50968,1718,0
44,38216,0,46,6,13349,50968,8099,0
44,36705,0,44,6,15372,50968,3283,0
44,33794,0,49,6,17003,50968,7002,0
44,35319,0,39,6,18038,50968,1066,0
44,43892,0,41,6,8953,50968,9898,0
44,50898,0,38,6,2715,50968,7512,0
44,64741,0,54,6,50311,50968,2809,0
44,2001,0,41,6,50844,50968,3261,0
44,11336,0,54,6,38181,50968,1417,0
44,52840,0,44,6,64772,50968,10243,0
44,35567,0,41,6,17278,50968,880,0
44,56104,0,52,6,59460,50968,5432,0
44,59368,0,48,6,57220,50968,10009,0
44,53450,0,38,6,163,50968,888,0
44,28970,0,42,6,23619,50968,1078,0
44,21481,0,43,6,30852,50968,32785,0
44,48489,0,45,6,3332,50968,222,0
44,43908,0,37,6,9961,50968,9001,0
44,54038,0,49,6,62294,50968,9917,0
44,61058,0,41,6,57322,50968,6692,0
44,32404,0,47,6,18905,50968,6510,0
44,59243,0,41,6,59137,50968,8085,0
44,20319,0,48,6,30734,50968,555,0
44,6739,0,51,6,43546,50968,3971,0
44,61670,0,54,6,53382,50968,1121,0
44,61952,0,45,6,55404,50969,1217,0
44,2405,0,48,6,48648,50969,8007,0
44,32531,0,54,6,16986,50969,8701,0
44,14000,0,57,6,34749,50969,1199,0
44,60623,0,49,6,55709,50969,38292,0
44,29379,0,39,6,23978,50969,10001,0
44,8767,0,43,6,43566,50969,1098,0
44,16883,0,37,6,36986,50969,3322,0
44,21053,0,37,6,32816,50969,2604,0
44,17387,0,42,6,35202,50969,6565,0
44,48640,0,44,6,3437,50969,8031,0
44,44250,0,54,6,5267,50969,6788,0
44,61878,0,37,6,57526,50969,2046,0
44,37081,0,56,6,11924,50969,2968,0
44,13095,0,49,6,37702,50969,6004,0
44,475,0,50,6,50066,50969,9575,0
44,48949,0,49,6,1848,50969,10628,0
44,43415,0,55,6,5846,50969,3851,0
44,13123,0,41,6,39722,50969,6100,0
44,17952,0,56,6,31053,50969,1102,0
44,59327,0,47,6,57517,50969,6001,0
44,8733,0,58,6,39760,50969,2045,0
44,9672,0,52,6,40357,50969,5631,0
44,25179,0,56,6,23826,50969,34571,0
44,49123,0,48,6,1930,50969,50003,0
44,4017,0,58,6,44476,50969,11111,0
44,29076,0,40,6,24025,50969,50006,0
44,30975,0,47,6,20334,50969,2048,0
44,29018,0,45,6,22803,50969,9011,0
44,32095,0,50,6,18446,50969,6580,0
44,34756,0,40,6,18345,50969,1287,0
44,28675,0,37,6,25194,50969,1717,0
44,13232,0,40,6,39869,50969,79,0
44,60746,0,53,6,54562,50969,1259,0
44,5322,0,47,6,45987,50969,1077,0
44,35338,0,54,6,14179,50969,1045,0
44,63441,0,48,6,53147,50969,8649,0
44,8176,0,38,6,45437,50969,1083,0
44,60444,0,58,6,53584,50969,10629,0
44,64562,0,42,6,53562,50969,1658,0
44,10941,0,56,6,38064,50968,49176,0
44,43901,0,44,6,8176,50968,8093,0
44,18936,0,39,6,34421,50968,1043,0
44,16714,0,57,6,32035,50968,2909,0
44,46047,0,37,6,7822,50968,17988,0
44,33449,0,53,6,16324,50968,1123,0
44,41799,0,46,6,9766,50968,668,0
44,6125,0,58,6,42368,50969,1121,0
44,60021,0,48,6,56567,50969,3971,0
44,4789,0,56,6,44216,50969,555,0
44,27820,0,47,6,23489,50969,8085,0
44,1319,0,52,6,48710,50969,6510,0
44,41201,0,46,6,10364,50969,6692,0
44,940,0,46,6,50625,50969,9917,0
44,29643,0,49,6,21154,50969,9001,0
44,42834,0,42,6,9755,50969,222,0
44,17440,0,58,6,31053,50969,32785,0
44,24408,0,48,6,26645,50969,1078,0
44,39753,0,39,6,13604,50969,888,0
44,10205,0,46,6,41360,50969,10009,0
44,8713,0,55,6,40548,50969,5432,0
44,40101,0,40,6,13000,50969,880,0
44,43033,0,55,6,6228,50969,10243,0
44,21071,0,53,6,28702,50969,1417,0
44,41333,0,37,6,12536,50969,3261,0
44,14945,0,58,6,33548,50969,2809,0
44,62850,0,50,6,53226,50969,7512,0
44,19850,0,41,6,32995,50969,9898,0
44,25047,0,55,6,24214,50969,1066,0
44,22995,0,57,6,25754,50969,7002,0
44,10665,0,37,6,43204,50969,3283,0
44,39234,0,51,6,11051,50969,8099,0
44,24993,0,58,6,23500,50969,1718,0
44,55456,0,39,6,63436,50969,19801,0
44,47278,0,51,6,3007,50969,6792,0
44,33403,0,55,6,15858,50969,2288,0
44,53800,0,37,6,69,50969,8651,0
44,47516,0,50,6,3025,50969,1755,0
44,25893,0,57,6,22856,50969,2013,0
44,33472,0,49,6,17325,50969,2020,0
44,32860,0,43,6,19473,50969,51493,0
44,29098,0,56,6,19907,50969,1433,0
44,10739,0,45,6,41082,50968,2525,0
44,10294,0,52,6,39735,50969,668,0
44,33505,0,50,6,17036,50969,1123,0
44,13136,0,53,6,36637,50969,17988,0
44,39121,0,39,6,14236,50969,2909,0
44,59718,0,39,6,59174,50969,1043,0
44,52475,0,41,6,370,50969,8093,0
44,62190,0,50,6,53886,50969,49176,0
44,425,0,56,6,48580,50969,2525,0
44,1482,0,43,6,50851,50975,110,0
40,37180,0,38,6,16437,1044,50969,0
40,40934,0,38,6,12683,5998,50969,0
40,63729,0,38,6,55423,1091,50969,0
40,29892,0,38,6,23725,3007,50969,0
40,62177,0,38,6,56975,1,50969,0
40,28749,0,38,6,24868,65389,50969,0
40,1389,0,38,6,52228,1027,50969,0
40,31244,0,38,6,22373,10778,50969,0
40,7384,0,38,6,46233,9618,50969,0
40,39236,0,38,6,14381,5679,50969,0
40,48651,0,38,6,4966,4900,50969,0
40,37640,0,38,6,15977,109,50969,0
40,15980,0,38,6,37637,1052,50969,0
40,11535,0,38,6,42082,3814,50969,0
40,56268,0,38,6,62884,3323,50969,0
40,3632,0,38,6,49985,1334,50969,0
40,60366,0,38,6,58786,4899,50969,0
40,38050,0,38,6,15567,20031,50969,0
40,22866,0,38,6,30751,1461,50969,0
40,30137,0,38,6,23480,20,50969,0
40,5922,0,38,6,47695,2161,50969,0
40,15357,0,38,6,38260,2323,50969,0
40,64252,0,38,6,54900,7676,50969,0
40,14378,0,38,6,39239,32775,50969,0
40,56135,0,38,6,63017,1130,50969,0
40,23870,0,38,6,29747,3030,50969,0
40,4019,0,38,6,49598,1036,50969,0
40,42608,0,38,6,11009,211,50969,0
40,575,0,38,6,53042,6025,50969,0
40,31584,0,38,6,22033,2105,50969,0
40,56628,0,38,6,62524,1148,50969,0
40,20669,0,38,6,32948,8400,50969,0
40,55640,0,38,6,63512,2111,50969,0
40,14421,0,38,6,39196,2126,50969,0
40,50921,0,38,6,2696,144,50969,0
40,16357,0,38,6,37260,2042,50969,0
40,31085,0,38,6,22532,49154,50969,0
40,29828,0,38,6,23789,3493,50969,0
40,7465,0,38,6,46152,5033,50969,0
40,24260,0,38,6,29357,1138,50969,0
40,40051,0,38,6,13566,1600,50969,0
40,49850,0,38,6,3767,1434,50969,0
40,28199,0,38,6,25418,6003,50969,0
40,63827,0,38,6,55325,3001,50969,0
40,14834,0,38,6,38783,49167,50969,0
40,12836,0,38,6,40781,5922,50969,0
40,10670,0,38,6,42947,1067,50969,0
40,30257,0,38,6,23360,7937,50969,0
40,15664,0,38,6,37953,51103,50969,0
40,19555,0,38,6,34062,2701,50969,0
40,27058,0,38,6,26559,14441,50969,0
40,14965,0,38,6,38652,1040,50969,0
40,16865,0,38,6,36752,458,50969,0
40,58958,0,38,6,60194,57294,50969,0
40,10113,0,38,6,43504,7496,50969,0
40,27783,0,38,6,25834,9876,50969,0
40,64792,0,38,6,54360,8021,50969,0
40,2229,0,38,6,51388,55055,50969,0
40,56103,0,38,6,63049,3889,50969,0
40,46384,0,38,6,7233,3390,50969,0
40,43970,0,38,6,9647,1700,50969,0
40,41651,0,38,6,11966,711,50969,0
40,35511,0,38,6,18106,10566,50969,0
40,46659,0,38,6,6958,1011,50969,0
40,53660,0,38,6,65492,264,50969,0
40,34046,0,38,6,19571,2010,50969,0
40,37631,0,38,6,15986,1296,50969,0
40,47055,0,38,6,6562,9502,50969,0
40,24965,0,38,6,28652,2492,50969,0
40,47356,0,38,6,6261,1248,50969,0
40,11507,0,38,6,42110,30000,50969,0
40,18516,0,38,6,35101,3372,50969,0
40,5959,0,38,6,47658,5800,50969,0
40,51045,0,38,6,2572,5815,50969,0
40,28434,0,38,6,25183,3005,50969,0
40,4357,0,38,6,49260,1100,50969,0
40,11785,0,38,6,41832,50002,50969,0
40,58519,0,38,6,60633,6059,50969,0
40,28245,0,38,6,25372,2065,50969,0
40,6258,0,38,6,47359,8652,50969,0
40,43426,0,38,6,10191,1031,50969,0
40,31082,0,38,6,22535,1149,50969,0
60,10925,2,64,6,19632,41342,53,0
48,8641,0,38,6,44968,53,41342,0
40,10926,2,64,6,19651,41342,53,0
40,50352,0,38,6,3265,700,50969,0
40,48439,0,38,6,5178,3370,50969,0
40,54892,0,38,6,64260,5003,50969,0
40,285,0,38,6,53332,1124,50969,0
40,41495,0,38,6,12122,32783,50969,0
40,46385,0,38,6,7232,4321,50969,0
40,9537,0,38,6,44080,106,50969,0
40,55118,0,38,6,64034,3809,50969,0
40,42986,0,38,6,10631,1055,50969,0
40,54563,0,38,6,64589,15660,50969,0
40,11808,0,38,6,41809,70,50969,0
40,1968,0,38,6,51649,13456,50969,0
40,288,0,38,6,53329,3268,50969,0
40,28952,0,38,6,24665,1580,50969,0
40,39785,0,38,6,13832,311,50969,0
40,60208,0,38,6,58944,49160,50969,0
40,22195,0,38,6,31422,2043,50969,0
40,48789,0,38,6,4828,749,50969,0
40,21629,0,38,6,31988,12265,50969,0
40,54198,0,38,6,64954,9503,50969,0
40,39102,0,38,6,14515,9500,50969,0
40,19311,0,38,6,34306,52848,50969,0
40,28643,0,38,6,24974,500,50969,0
40,51957,0,38,6,1660,1072,50969,0
40,38353,0,38,6,15264,5825,50969,0
40,17643,0,38,6,35974,987,50969,0
40,26286,0,38,6,27331,1236,50969,0
40,16940,0,38,6,36677,5190,50969,0
40,31770,0,38,6,21847,33354,50969,0
40,47425,0,38,6,6192,901,50969,0
40,52622,0,38,6,995,125,50969,0
40,26486,0,38,6,27131,1272,50969,0
40,2029,0,38,6,51588,2638,50969,0
40,19642,0,38,6,33975,2251,50969,0
40,37557,0,38,6,16060,1095,50969,0
40,59187,0,38,6,59965,10617,50969,0
40,18490,0,38,6,35127,8011,50969,0
40,40236,0,38,6,13381,1688,50969,0
40,14549,0,38,6,39068,32769,50969,0
40,24807,0,38,6,28810,5550,50969,0
40,535,0,38,6,53082,26,50969,0
40,30321,0,38,6,23296,1721,50969,0
40,7927,0,38,6,45690,9040,50969,0
40,34961,0,38,6,18656,1914,50969,0
40,41008,0,38,6,12609,6502,50969,0
40,27751,0,38,6,25866,2009,50969,0
40,6467,0,38,6,47150,1300,50969,0
40,15177,0,38,6,38440,1068,50969,0
40,11505,0,38,6,42112,5051,50969,0
40,27875,0,38,6,25742,8042,50969,0
40,15720,0,38,6,37897,1900,50969,0
40,4638,0,38,6,48979,5730,50969,0
40,44102,0,38,6,9515,27715,50969,0
40,29693,0,38,6,23924,1154,50969,0
40,60593,0,38,6,58559,3801,50969,0
40,23171,0,38,6,30446,5100,50969,0
40,49727,0,38,6,3890,4004,50969,0
40,15631,0,38,6,37986,1069,50969,0
40,17220,0,38,6,36397,9595,50969,0
40,56902,0,38,6,62250,9,50969,0
40,11901,0,38,6,41716,2725,50969,0
40,45770,0,38,6,7847,4224,50969,0
40,65227,0,38,6,53925,1058,50969,0
40,45024,0,38,6,8593,1007,50969,0
40,8680,0,38,6,44937,1501,50969,0
40,49362,0,38,6,4255,2121,50969,0
40,61163,0,38,6,57989,1038,50969,0
40,2412,0,38,6,51205,4449,50969,0
40,52789,0,38,6,828,8333,50969,0
40,37936,0,38,6,15681,255,50969,0
40,3113,0,38,6,50504,1352,50969,0
40,22716,0,38,6,30901,4445,50969,0
40,62706,0,38,6,56446,1111,50969,0
40,29546,0,38,6,24071,15742,50969,0
40,7242,0,38,6,46375,9877,50969,0
40,14574,0,38,6,39043,5004,50969,0
40,47039,0,38,6,6578,636,50969,0
40,18739,0,38,6,34878,2107,50969,0
40,50769,0,38,6,2848,49153,50969,0
40,33488,0,38,6,20129,4001,50969,0
40,29136,0,38,6,24481,49163,50969,0
40,42006,0,38,6,11611,27355,50969,0
40,21575,0,38,6,32042,427,50969,0
40,59460,0,38,6,59692,9010,50969,0
40,60745,0,38,6,58407,2260,50969,0
40,31281,0,38,6,22336,3301,50969,0
40,33284,0,38,6,20333,1864,50969,0
40,51756,0,38,6,1861,5989,50969,0
40,18898,0,38,6,34719,992,50969,0
40,38397,0,38,6,15220,1061,50969,0
40,34183,0,38,6,19434,4125,50969,0
40,30414,0,38,6,23203,5200,50969,0
