len,packet_id,flags,ttl,protocol,checksum,source_port,destination_port,test
0.053333,0.665903,0,0.857143,0.3125,0.085881,0.682113,0.061249,0
0.053333,0.182398,0,0.746032,0.3125,0.597164,0.682113,0.050207,0
0.053333,0.716693,0,0.761905,0.3125,0.058517,0.682113,0.031336,0
0.053333,0.860347,0,0.587302,0.3125,0.959053,0.682113,0.14582,0
0.053333,0.980719,0,0.920635,0.3125,0.756444,0.682113,0.036428,0
0.053333,0.075307,0,0.888889,0.3125,0.669142,0.682113,0.518421,0
0.053333,0.611526,0,0.888889,0.3125,0.132481,0.682113,0.09185,0
0.053333,0.984566,0,0.603175,0.3125,0.83082,0.682113,0.089878,0
0.053333,0.118983,0,0.84127,0.3125,0.637164,0.682113,0.017969,0
0.053333,0.681017,0,0.777778,0.3125,0.090312,0.682113,0.059337,0
0.053333,0.198855,0,0.793651,0.3125,0.56896,0.682113,0.031121,0
0.053333,0.897535,0,0.68254,0.3125,0.898367,0.682113,0.016257,0
0.053333,0.485184,0,0.634921,0.3125,0.321508,0.682113,0.089602,0
0.053333,0.19168,0,0.888889,0.3125,0.552673,0.682113,0.033324,0
0.053333,0.164568,0,0.698413,0.3125,0.626744,0.682113,0.153298,0
0.053333,0.566888,0,0.809524,0.3125,0.196712,0.682113,0.000642,0
0.053333,0.195573,0,0.730159,0.3125,0.58789,0.682113,0.019254,0
0.053333,0.546264,0,0.84127,0.3125,0.209531,0.682113,0.051247,0
0.053333,0.990825,0,0.650794,0.3125,0.812822,0.682113,0.867699,0
0.053333,0.102404,0,0.746032,0.3125,0.677224,0.682113,0.058328,0
0.053333,0.95466,0,0.84127,0.3125,0.802081,0.682113,0.008381,0
0.053333,0.331333,0,0.730159,0.3125,0.452018,0.682113,0.01722,0
0.053333,0.724052,0,0.730159,0.3125,0.058975,0.682113,0.015935,0
0.053333,0.064804,0,0.920635,0.3125,0.671831,0.682113,0.081023,0
0.053333,0.594077,0,0.825397,0.3125,0.16559,0.682113,0.152075,0
0.053333,0.186658,0,0.777778,0.3125,0.585079,0.682113,0.528728,0
0.053333,0.546004,0,0.666667,0.3125,0.252815,0.682113,0.135696,0
0.053333,0.660041,0,0.920635,0.3125,0.076103,0.682113,0.005597,0
0.053333,0.444394,0,0.857143,0.3125,0.307574,0.682128,0.045879,0
0.053333,0.018747,0,0.825397,0.3125,0.741394,0.682128,0.152962,0
0.053333,0.359438,0,0.793651,0.3125,0.408244,0.682128,0.030586,0
0.053333,0.401725,0,0.730159,0.3125,0.381568,0.682128,0.752053,0
0.053333,0.451462,0,0.873016,0.3125,0.296588,0.682128,0.108122,0
0.053333,0.907259,0,0.571429,0.3125,0.916014,0.682128,0.016226,0
0.053333,0.726372,0,0.920635,0.3125,0.009717,0.682128,0.100124,0
0.053333,0.54434,0,0.920635,0.3125,0.191899,0.682128,0.016073,0
0.053333,0.696191,0,0.714286,0.3125,0.09077,0.682128,0.137653,0
0.053333,0.248851,0,0.587302,0.3125,0.56977,0.682128,0.08503,0
0.053333,0.436822,0,0.873016,0.3125,0.31124,0.682128,0.017878,0
0.053333,0.814396,0,0.571429,0.3125,0.00767,0.682128,0.001361,0
0.053333,0.291092,0,0.857143,0.3125,0.461001,0.682128,0.061172,0
0.053333,0.531059,0,0.619048,0.3125,0.279507,0.682128,0.113704,0
0.053333,0.979467,0,0.730159,0.3125,0.804632,0.682128,0.017037,0
0.053333,0.491749,0,0.634921,0.3125,0.314938,0.682128,0.002462,0
0.053333,0.725288,0,0.793651,0.3125,0.042093,0.682128,0.751717,0
0.053333,0.185268,0,0.650794,0.3125,0.61776,0.682128,0.00861,0
0.053333,0.063232,0,0.587302,0.3125,0.755542,0.682128,0.151662,0
0.053333,0.610686,0,0.904762,0.3125,0.12941,0.682128,0.066081,0
0.053333,0.956064,0,0.68254,0.3125,0.839789,0.682128,0.044503,0
0.053333,0.241676,0,0.603175,0.3125,0.573039,0.682128,0.016027,0
0.053333,0.630196,0,0.825397,0.3125,0.12944,0.682128,0.132301,0
0.053333,0.471933,0,0.603175,0.3125,0.342592,0.682128,0.016058,0
0.053333,0.208427,0,0.857143,0.3125,0.543735,0.682128,0.139152,0
0.053333,0.060911,0,0.825397,0.3125,0.699195,0.682128,0.125312,0
0.053333,0.844623,0,0.571429,0.3125,0.978702,0.682128,0.107434,0
0.053333,0.882635,0,0.809524,0.3125,0.881988,0.682128,0.140696,0
0.053333,0.868422,0,0.84127,0.3125,0.88839,0.682128,0.152075,0
0.053333,0.226716,0,0.746032,0.3125,0.55281,0.682128,0.081023,0
0.053333,0.914007,0,0.746032,0.3125,0.866236,0.682128,0.015935,0
0.053333,0.43328,0,0.84127,0.3125,0.322608,0.682128,0.086651,0
0.053333,0.282314,0,0.650794,0.3125,0.520634,0.682128,0.841976,0
0.053333,0.01806,0,0.904762,0.3125,0.722525,0.682128,0.849608,0
0.053333,0.989146,0,0.68254,0.3125,0.80668,0.682128,0.017159,0
0.053333,0.276238,0,0.714286,0.3125,0.511069,0.682128,0.050482,0
0.053333,0.77907,0,0.746032,0.3125,0,0.682128,0.054306,0
0.053333,0.298008,0,0.84127,0.3125,0.457991,0.682128,0.001346,0
0.053333,0.509885,0,0.761905,0.3125,0.265496,0.682128,0.145055,0
0.053333,0.957301,0,0.809524,0.3125,0.80726,0.682128,0.528697,0
0.053333,0.561087,0,0.698413,0.3125,0.229897,0.682128,0.735292,0
0.053333,0.918724,0,0.634921,0.3125,0.888894,0.682128,0.244689,0
0.053333,0.062759,0,0.84127,0.3125,0.693435,0.682128,0.057869,0
0.053333,0.808198,0,0.825397,0.3125,0.952575,0.682128,0.07723,0
